"","Age","WorkType","EducationNum","MaritalStatus","Occupation","Relationship","Race","Sex","HoursPerWeek","NativeCountry"
"3527",27," Private",13," Not-Married"," Admin"," Own-child"," Black"," Female",40,"High-Income"
"3528",37," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"3529",46," Private",3," Married"," Skilled-Manual"," Wife"," White"," Female",45,"High-Income"
"3530",35," Private",8," Married"," Skilled-Manual"," Wife"," White"," Female",50,"High-Income"
"3531",48," Private",13," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"3532",32," Private",9," Not-Married"," Manual"," Own-child"," White"," Male",50,"High-Income"
"3533",20," Private",10," Not-Married"," Service"," Own-child"," White"," Female",32,"High-Income"
"3534",35," Private",9," Not-Married"," Skilled-Manual"," Own-child"," Asian-Pac-Islander"," Male",60,"High-Income"
"3535",19," Private",9," Not-Married"," Manual"," Own-child"," White"," Female",25,"High-Income"
"3536",32," Private",11," Married"," Admin"," Wife"," White"," Female",45,"High-Income"
"3537",55," Private",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"3538",36," Private",13," Not-Married"," Professional"," Own-child"," White"," Male",55,"High-Income"
"3539",28," Private",13," Not-Married"," Sales"," Not-in-family"," White"," Male",40,"High-Income"
"3540",39," Private",13," Married"," Sales"," Husband"," White"," Male",55,"High-Income"
"3541",53," Private",6," Not-Married"," Manual"," Not-in-family"," White"," Female",40,"Upper-Middle-Income"
"3542",47," Private",9," Not-Married"," Professional"," Not-in-family"," Amer-Indian-Eskimo"," Female",45,"High-Income"
"3543",49," Self-Employed",11," Not-Married"," Professional"," Not-in-family"," White"," Male",60,"High-Income"
"3544",22," Private",9," Not-Married"," Manual"," Own-child"," Amer-Indian-Eskimo"," Male",40,"High-Income"
"3545",31," Private",10," Not-Married"," Admin"," Other-relative"," White"," Male",40,"High-Income"
"3546",44," Self-Employed",10," Not-Married"," Service"," Unmarried"," White"," Male",80,"High-Income"
"3547",19," Private",9," Not-Married"," Professional"," Own-child"," White"," Male",40,"High-Income"
"3548",37," Self-Employed",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"3549",23," Private",10," Not-Married"," Manual"," Own-child"," White"," Male",25,"High-Income"
"3550",44," Private",15," Married"," Professional"," Husband"," White"," Male",65,"High-Income"
"3551",54," Local-gov",9," Married"," Service"," Wife"," White"," Female",35,"High-Income"
"3552",21," Private",10," Not-Married"," Service"," Own-child"," White"," Female",10,"High-Income"
"3553",19," State-gov",10," Not-Married"," Professional"," Own-child"," White"," Male",25,"High-Income"
"3554",51," Private",13," Married"," Skilled-Manual"," Husband"," White"," Male",20,"High-Income"
"3555",41," Private",13," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"3556",61," Private",10," Married"," Professional"," Husband"," White"," Male",18,"High-Income"
"3557",19," Self-Employed",6," Not-Married"," Admin"," Unmarried"," Amer-Indian-Eskimo"," Female",40,"High-Income"
"3558",49," Private",4," Married"," Professional"," Husband"," White"," Male",32,"High-Income"
"3559",38," Private",10," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"3560",56," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"3561",41," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",80,"High-Income"
"3562",27," Private",9," Not-Married"," Other-Occupations"," Own-child"," White"," Male",40,"High-Income"
"3563",25," Private",9," Not-Married"," Sales"," Not-in-family"," White"," Male",42,"High-Income"
"3564",33," Private",13," Married"," Professional"," Husband"," White"," Male",75,"High-Income"
"3565",26," Private",9," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"3566",43," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",45,"High-Income"
"3567",53," Federal-gov",14," Married"," Admin"," Husband"," White"," Male",40,"High-Income"
"3568",43," Private",13," Not-Married"," Service"," Not-in-family"," White"," Female",40,"High-Income"
"3569",56," Private",9," Not-Married"," Skilled-Manual"," Unmarried"," White"," Male",35,"High-Income"
"3570",60," Private",14," Not-Married"," Professional"," Other-relative"," Black"," Male",40,"High-Income"
"3571",28," Private",10," Not-Married"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"3572",21," Private",9," Not-Married"," Manual"," Unmarried"," White"," Male",40,"Upper-Middle-Income"
"3573",29," Private",9," Married"," Skilled-Manual"," Husband"," Black"," Male",40,"High-Income"
"3574",20," Private",10," Not-Married"," Skilled-Manual"," Own-child"," White"," Female",25,"High-Income"
"3575",25," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",80,"High-Income"
"3576",18," Private",7," Not-Married"," Sales"," Own-child"," White"," Female",10,"High-Income"
"3577",32," State-gov",12," Married"," Service"," Husband"," White"," Male",35,"High-Income"
"3578",27," Private",2," Not-Married"," Service"," Own-child"," Other"," Male",35,"Upper-Middle-Income"
"3579",48," Private",9," Widowed"," Manual"," Not-in-family"," White"," Female",16,"High-Income"
"3580",33," Local-gov",13," Not-Married"," Professional"," Not-in-family"," White"," Female",50,"High-Income"
"3581",21," State-gov",10," Not-Married"," Admin"," Own-child"," White"," Female",12,"High-Income"
"3582",43," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",30,"High-Income"
"3583",35," Private",10," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"3584",39," Local-gov",13," Married"," Professional"," Husband"," White"," Male",35,"High-Income"
"3585",19," Private",9," Not-Married"," Sales"," Not-in-family"," Asian-Pac-Islander"," Female",40,"High-Income"
"3586",39," Private",9," Married"," Admin"," Wife"," White"," Female",40,"High-Income"
"3587",69," Private",6," Not-Married"," Skilled-Manual"," Other-relative"," White"," Male",40,"High-Income"
"3588",34," Private",13," Not-Married"," Professional"," Not-in-family"," Asian-Pac-Islander"," Female",40,"Lower-Middle-Income"
"3589",37," Private",3," Not-Married"," Service"," Unmarried"," White"," Female",40,"High-Income"
"3590",43," Local-gov",13," Not-Married"," Professional"," Own-child"," White"," Female",39,"High-Income"
"3591",31," Self-Employed",10," Married"," Manual"," Husband"," White"," Male",48,"High-Income"
"3592",26," Private",9," Not-Married"," Sales"," Unmarried"," White"," Female",30,"High-Income"
"3593",39," Private",10," Not-Married"," Service"," Unmarried"," White"," Female",75,"High-Income"
"3594",54," Local-gov",10," Married"," Skilled-Manual"," Husband"," Black"," Male",30,"High-Income"
"3595",34," State-gov",14," Married"," Professional"," Husband"," White"," Male",38,"High-Income"
"3596",33," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"3597",40," Self-Employed",12," Married"," Professional"," Wife"," White"," Female",40,"High-Income"
"3598",44," Private",14," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"3599",33," Local-gov",12," Not-Married"," Other-Occupations"," Not-in-family"," White"," Male",56,"High-Income"
"3600",21," Local-gov",10," Not-Married"," Admin"," Own-child"," White"," Male",40,"High-Income"
"3601",51," Local-gov",14," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"3602",29," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"3603",51," Local-gov",9," Not-Married"," Other-Occupations"," Not-in-family"," Black"," Male",40,"High-Income"
"3604",18," Private",7," Not-Married"," Sales"," Own-child"," White"," Male",20,"High-Income"
"3605",58," Private",6," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"3606",57," Self-Employed",10," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"3607",19," Private",9," Not-Married"," Sales"," Own-child"," White"," Female",20,"High-Income"
"3608",37," Private",10," Not-Married"," Service"," Unmarried"," White"," Female",40,"High-Income"
"3609",27," Private",10," Married"," Professional"," Husband"," Asian-Pac-Islander"," Male",40,"Low-Income"
"3610",38," Local-gov",10," Married"," Other-Occupations"," Husband"," White"," Male",72,"High-Income"
"3611",46," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"3612",60," Private",9," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"3613",47," Private",10," Married"," Skilled-Manual"," Husband"," Black"," Male",40,"High-Income"
"3614",39," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"3615",42," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"3616",44," Private",10," Not-Married"," Sales"," Not-in-family"," White"," Male",40,"High-Income"
"3617",54," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",50,"High-Income"
"3618",58," Self-Employed",10," Married"," Skilled-Manual"," Husband"," White"," Male",35,"High-Income"
"3619",45," Private",13," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",30,"High-Income"
"3620",59," Private",10," Married"," Manual"," Husband"," White"," Male",50,"High-Income"
"3621",29," Private",12," Not-Married"," Service"," Not-in-family"," White"," Female",50,"High-Income"
"3622",44," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"3623",27," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"3624",33," Private",13," Married"," Professional"," Husband"," White"," Male",55,"High-Income"
"3625",32," Self-Employed",11," Married"," Professional"," Husband"," Other"," Male",60,"High-Income"
"3626",31," Private",11," Married"," Manual"," Husband"," White"," Male",45,"High-Income"
"3627",57," Self-Employed",15," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"3628",66," Private",9," Not-Married"," Service"," Other-relative"," Black"," Female",3,"High-Income"
"3629",60," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"3630",31," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"3631",26," Private",9," Not-Married"," Skilled-Manual"," Other-relative"," White"," Male",40,"High-Income"
"3632",44," Private",9," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"3633",34," Local-gov",13," Married"," Professional"," Husband"," White"," Male",55,"High-Income"
"3634",59," Private",13," Married"," Professional"," Husband"," White"," Male",43,"High-Income"
"3635",23," Private",13," Not-Married"," Professional"," Own-child"," Asian-Pac-Islander"," Male",24,"High-Income"
"3636",55," Local-gov",11," Not-Married"," Professional"," Unmarried"," Black"," Female",35,"High-Income"
"3637",39," Self-Employed",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"3638",57," Private",4," Not-Married"," Skilled-Manual"," Unmarried"," White"," Male",75,"High-Income"
"3639",39," Local-gov",11," Married"," Other-Occupations"," Husband"," White"," Male",48,"High-Income"
"3640",53," State-gov",16," Married"," Admin"," Husband"," White"," Male",50,"High-Income"
"3641",23," Private",10," Not-Married"," Sales"," Own-child"," Black"," Male",25,"High-Income"
"3642",35," Private",14," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",50,"High-Income"
"3643",44," Private",10," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Female",40,"High-Income"
"3644",28," Private",9," Not-Married"," Service"," Own-child"," White"," Female",25,"High-Income"
"3645",26," Private",13," Not-Married"," Professional"," Not-in-family"," Asian-Pac-Islander"," Female",40,"Upper-Middle-Income"
"3646",23," Private",9," Not-Married"," Professional"," Not-in-family"," White"," Male",45,"High-Income"
"3647",32," Private",9," Married"," Service"," Husband"," White"," Male",25,"High-Income"
"3648",49," Self-Employed",10," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"3649",21," Private",12," Married"," Admin"," Wife"," Amer-Indian-Eskimo"," Female",46,"High-Income"
"3650",43," Private",10," Not-Married"," Service"," Not-in-family"," Black"," Female",40,"High-Income"
"3651",35," Local-gov",10," Not-Married"," Admin"," Unmarried"," White"," Female",40,"High-Income"
"3652",46," Private",10," Married"," Skilled-Manual"," Other-relative"," Asian-Pac-Islander"," Male",40,"Lower-Middle-Income"
"3653",46," Private",9," Not-Married"," Sales"," Not-in-family"," White"," Female",40,"High-Income"
"3654",56," Private",9," Married"," Service"," Husband"," White"," Male",40,"High-Income"
"3655",21," Private",9," Not-Married"," Admin"," Own-child"," White"," Male",40,"High-Income"
"3656",47," State-gov",10," Not-Married"," Professional"," Unmarried"," White"," Male",20,"High-Income"
"3657",42," Private",3," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"3658",19," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",30,"High-Income"
"3659",25," Private",13," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"3660",37," Private",14," Married"," Professional"," Husband"," White"," Male",60,"High-Income"
"3661",35," Private",8," Married"," Service"," Husband"," Black"," Male",40,"High-Income"
"3662",57," Self-Employed",7," Married"," Sales"," Husband"," White"," Male",15,"High-Income"
"3663",38," Private",9," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"3664",48," Private",6," Not-Married"," Sales"," Not-in-family"," White"," Female",38,"High-Income"
"3665",34," Private",10," Not-Married"," Service"," Not-in-family"," White"," Female",34,"High-Income"
