"","Age","WorkType","EducationNum","MaritalStatus","Occupation","Relationship","Race","Sex","HoursPerWeek","NativeCountry"
"2386",25," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",44,"High-Income"
"2387",19," Private",9," Not-Married"," Manual"," Other-relative"," White"," Male",30,"High-Income"
"2388",21," Self-Employed",10," Not-Married"," Admin"," Own-child"," White"," Female",15,"High-Income"
"2389",24," Private",9," Not-Married"," Manual"," Unmarried"," Black"," Female",40,"High-Income"
"2390",26," Private",7," Not-Married"," Admin"," Own-child"," White"," Female",40,"High-Income"
"2391",22," Local-gov",9," Not-Married"," Manual"," Own-child"," Black"," Male",40,"High-Income"
"2392",48," Private",10," Not-Married"," Admin"," Not-in-family"," White"," Female",48,"High-Income"
"2393",50," Private",7," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"2394",45," Private",13," Married"," Professional"," Husband"," White"," Male",45,"High-Income"
"2395",38," Private",11," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"2396",35," Private",9," Not-Married"," Sales"," Not-in-family"," White"," Male",40,"High-Income"
"2397",25," Self-Employed",9," Not-Married"," Sales"," Unmarried"," Asian-Pac-Islander"," Female",40,"High-Income"
"2398",23," Private",13," Not-Married"," Professional"," Own-child"," White"," Female",45,"High-Income"
"2399",50," Self-Employed",13," Married"," Sales"," Husband"," White"," Male",8,"High-Income"
"2400",50," Local-gov",15," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"2401",36," Private",10," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",60,"High-Income"
"2402",25," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"2403",34," Private",10," Married"," Professional"," Husband"," White"," Male",55,"High-Income"
"2404",27," Private",10," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"2405",42," Private",12," Married"," Sales"," Husband"," White"," Male",45,"High-Income"
"2406",33," Private",10," Not-Married"," Sales"," Not-in-family"," White"," Male",50,"High-Income"
"2407",34," Private",10," Married"," Other-Occupations"," Other-relative"," Black"," Female",25,"Low-Income"
"2408",27," Private",9," Married"," Sales"," Wife"," White"," Female",40,"High-Income"
"2409",33," Self-Employed",9," Married"," Service"," Husband"," Black"," Male",40,"High-Income"
"2410",24," Private",10," Not-Married"," Sales"," Own-child"," White"," Female",35,"High-Income"
"2411",37," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Female",56,"High-Income"
"2412",50," Self-Employed",16," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"2413",40," Local-gov",9," Not-Married"," Service"," Not-in-family"," White"," Female",50,"High-Income"
"2414",22," State-gov",10," Not-Married"," Admin"," Not-in-family"," Other"," Male",20,"High-Income"
"2415",23," Private",9," Married"," Sales"," Husband"," Black"," Male",37,"High-Income"
"2416",57," State-gov",16," Not-Married"," Professional"," Unmarried"," White"," Female",50,"High-Income"
"2417",21," Private",10," Not-Married"," Admin"," Not-in-family"," White"," Female",25,"High-Income"
"2418",19," Private",9," Not-Married"," Admin"," Own-child"," White"," Female",40,"High-Income"
"2419",35," Private",6," Not-Married"," Manual"," Not-in-family"," White"," Male",50,"High-Income"
"2420",25," Private",11," Married"," Professional"," Wife"," White"," Female",40,"High-Income"
"2421",23," Private",9," Not-Married"," Manual"," Own-child"," White"," Male",40,"High-Income"
"2422",61," State-gov",16," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"2423",28," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",55,"High-Income"
"2424",41," Private",13," Married"," Professional"," Wife"," White"," Female",10,"High-Income"
"2425",49," Private",9," Widowed"," Manual"," Unmarried"," Black"," Female",40,"High-Income"
"2426",19," Private",9," Not-Married"," Admin"," Own-child"," White"," Male",30,"High-Income"
"2427",25," Private",13," Not-Married"," Professional"," Not-in-family"," White"," Male",60,"High-Income"
"2428",28," Private",13," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"2429",20," Local-gov",9," Not-Married"," Service"," Unmarried"," Black"," Female",40,"High-Income"
"2430",36," Private",13," Not-Married"," Professional"," Own-child"," White"," Male",40,"High-Income"
"2431",23," Private",12," Not-Married"," Sales"," Own-child"," White"," Male",30,"High-Income"
"2432",68," Private",4," Widowed"," Service"," Unmarried"," Amer-Indian-Eskimo"," Female",20,"High-Income"
"2433",79," Private",13," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"2434",18," Private",9," Not-Married"," Service"," Own-child"," White"," Male",12,"High-Income"
"2435",43," Private",14," Married"," Professional"," Husband"," Asian-Pac-Islander"," Male",40,"Lower-Middle-Income"
"2436",22," State-gov",10," Not-Married"," Service"," Own-child"," White"," Male",45,"High-Income"
"2437",47," Private",7," Not-Married"," Service"," Not-in-family"," White"," Female",38,"High-Income"
"2438",33," Private",10," Not-Married"," Service"," Not-in-family"," White"," Female",30,"High-Income"
"2439",21," Private",10," Not-Married"," Service"," Own-child"," White"," Male",40,"High-Income"
"2440",64," Local-gov",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"2441",19," Private",9," Not-Married"," Manual"," Own-child"," White"," Male",30,"High-Income"
"2442",48," Private",9," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"2443",32," Federal-gov",9," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"2444",40," Private",10," Married"," Admin"," Wife"," White"," Female",35,"High-Income"
"2445",29," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"2446",20," Private",9," Not-Married"," Sales"," Not-in-family"," White"," Female",30,"High-Income"
"2447",64," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"2448",21," Private",10," Not-Married"," Admin"," Own-child"," White"," Female",35,"High-Income"
"2449",48," Private",9," Not-Married"," Sales"," Not-in-family"," White"," Female",52,"High-Income"
"2450",26," Private",11," Married"," Admin"," Husband"," White"," Male",45,"High-Income"
"2451",29," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"2452",43," Private",9," Married"," Skilled-Manual"," Husband"," Asian-Pac-Islander"," Male",99,"High-Income"
"2453",23," Private",10," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"2454",43," Self-Employed",10," Married"," Skilled-Manual"," Husband"," White"," Male",20,"High-Income"
"2455",22," Private",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",70,"High-Income"
"2456",21," Private",9," Not-Married"," Admin"," Own-child"," White"," Female",35,"High-Income"
"2457",29," Local-gov",10," Not-Married"," Other-Occupations"," Own-child"," White"," Male",48,"High-Income"
"2458",31," Private",9," Not-Married"," Professional"," Unmarried"," White"," Female",40,"High-Income"
"2459",47," Private",14," Married"," Professional"," Husband"," White"," Male",55,"High-Income"
"2460",32," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"2461",35," Private",13," Not-Married"," Manual"," Not-in-family"," Asian-Pac-Islander"," Female",50,"Low-Income"
"2462",40," Private",10," Married"," Skilled-Manual"," Husband"," White"," Male",43,"High-Income"
"2463",57," Local-gov",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"2464",52," Private",7," Married"," Service"," Husband"," White"," Male",40,"High-Income"
"2465",29," Local-gov",14," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"2466",56," Self-Employed",7," Married"," Skilled-Manual"," Husband"," White"," Male",20,"High-Income"
"2467",20," Private",9," Not-Married"," Service"," Own-child"," White"," Male",50,"High-Income"
"2468",90," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"2469",34," Self-Employed",9," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",45,"High-Income"
"2470",44," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",45,"High-Income"
"2471",28," Private",9," Married"," Professional"," Husband"," Black"," Male",40,"High-Income"
"2472",32," Private",9," Not-Married"," Skilled-Manual"," Other-relative"," White"," Male",50,"High-Income"
"2473",54," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",52,"High-Income"
"2474",51," Federal-gov",13," Widowed"," Admin"," Not-in-family"," White"," Female",40,"High-Income"
"2475",52," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",50,"High-Income"
"2476",47," Private",9," Not-Married"," Sales"," Unmarried"," White"," Female",20,"Upper-Middle-Income"
"2477",57," Self-Employed",12," Married"," Service"," Husband"," White"," Male",40,"Lower-Middle-Income"
"2478",45," Private",9," Not-Married"," Manual"," Unmarried"," White"," Female",40,"High-Income"
"2479",23," Self-Employed",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"2480",36," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",60,"High-Income"
"2481",30," Self-Employed",9," Married"," Professional"," Husband"," White"," Male",50,"High-Income"
"2482",22," Private",12," Not-Married"," Admin"," Own-child"," White"," Female",27,"High-Income"
"2483",31," Private",13," Not-Married"," Professional"," Unmarried"," Other"," Male",40,"High-Income"
"2484",19," State-gov",10," Not-Married"," Service"," Own-child"," White"," Male",10,"High-Income"
"2485",26," Private",14," Not-Married"," Professional"," Not-in-family"," White"," Female",40,"High-Income"
"2486",50," Self-Employed",15," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"2487",29," Private",9," Not-Married"," Manual"," Unmarried"," White"," Female",40,"High-Income"
"2488",63," Self-Employed",13," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"2489",48," Private",9," Not-Married"," Sales"," Own-child"," White"," Female",20,"High-Income"
"2490",25," Private",9," Married"," Service"," Husband"," White"," Male",40,"Upper-Middle-Income"
"2491",67," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",55,"High-Income"
"2492",43," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"2493",26," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",40,"High-Income"
"2494",20," Private",12," Not-Married"," Professional"," Own-child"," White"," Female",40,"High-Income"
"2495",61," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"2496",36," Self-Employed",9," Married"," Skilled-Manual"," Husband"," White"," Male",35,"Upper-Middle-Income"
"2497",47," Private",9," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"2498",19," Private",4," Not-Married"," Service"," Not-in-family"," White"," Female",40,"High-Income"
"2499",44," Private",10," Not-Married"," Service"," Not-in-family"," Black"," Male",55,"High-Income"
"2500",36," Private",10," Widowed"," Sales"," Not-in-family"," White"," Female",20,"High-Income"
"2501",63," Private",4," Widowed"," Service"," Not-in-family"," White"," Female",41,"High-Income"
"2502",24," Private",10," Not-Married"," Professional"," Not-in-family"," White"," Female",16,"High-Income"
"2503",57," Private",9," Not-Married"," Professional"," Not-in-family"," White"," Male",40,"High-Income"
"2504",47," Self-Employed",13," Married"," Sales"," Husband"," White"," Male",40,"High-Income"
"2505",58," State-gov",9," Not-Married"," Admin"," Not-in-family"," White"," Female",16,"High-Income"
"2506",41," State-gov",13," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"2507",39," Private",12," Married"," Sales"," Husband"," White"," Male",24,"High-Income"
"2508",53," Self-Employed",9," Married"," Sales"," Husband"," White"," Male",50,"High-Income"
"2509",24," Private",13," Married"," Professional"," Wife"," White"," Female",40,"High-Income"
"2510",42," Private",5," Not-Married"," Skilled-Manual"," Not-in-family"," White"," Male",40,"High-Income"
"2511",36," Local-gov",13," Not-Married"," Admin"," Unmarried"," White"," Female",35,"Lower-Middle-Income"
"2512",29," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",97,"High-Income"
"2513",58," State-gov",4," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"2514",48," Private",14," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"2515",38," Private",10," Married"," Manual"," Husband"," White"," Male",40,"High-Income"
"2516",56," Private",10," Not-Married"," Admin"," Not-in-family"," White"," Female",45,"High-Income"
"2517",26," Local-gov",10," Married"," Other-Occupations"," Husband"," White"," Male",55,"High-Income"
"2518",53," Private",9," Married"," Skilled-Manual"," Husband"," White"," Male",40,"High-Income"
"2519",40," Private",9," Not-Married"," Manual"," Not-in-family"," White"," Male",45,"High-Income"
"2520",44," Private",14," Not-Married"," Sales"," Unmarried"," White"," Female",48,"High-Income"
"2521",21," Private",9," Not-Married"," Skilled-Manual"," Own-child"," White"," Male",40,"High-Income"
"2522",30," Private",10," Not-Married"," Manual"," Not-in-family"," White"," Male",50,"High-Income"
"2523",57," Private",9," Married"," Service"," Husband"," Black"," Male",48,"High-Income"
"2524",39," Private",13," Married"," Professional"," Husband"," White"," Male",40,"High-Income"
"2525",27," Self-Employed",11," Married"," Service"," Wife"," White"," Female",36,"High-Income"
"2526",34," Private",9," Not-Married"," Manual"," Unmarried"," Black"," Female",40,"High-Income"
